MESH:D000077273	HOTAIR
MESH:D010300	HOTAIR
MESH:D011225	HOTAIR
MESH:D011471	HOTAIR
MESH:D012175	HOTAIR
MESH:D001172	HOTAIR
MESH:D012509	HOTAIR
MESH:D002294	HOTAIR
MESH:D013274	HOTAIR
MESH:D001749	HOTAIR
MESH:D015470	HOTAIRM1
MESH:D015473	HOTAIRM1
MESH:D005909	HOTAIRM1
MESH:D007938	HOTAIRM1
MESH:D008545	HOTAIRM1
MESH:D009369	HOTTIP
MESH:D003324	HOTTIP
MESH:D000077277	HOTTIP
MESH:D005910	HOTTIP
MESH:D006627	HOTTIP
MESH:D008175	HOTTIP
MESH:D012516	HOTTIP
MESH:D010190	HOTTIP
MESH:D000077273	HOTTIP
MESH:D011471	HOTTIP
MESH:D013274	HOTTIP
MESH:D015473	HOXA-AS2
MESH:D008545	HOXA-AS2
MESH:D013274	HOXA-AS2
MESH:D005909	HOXA-AS3
MESH:D005910	HOXA11
MESH:D010051	HOXA11
MESH:D009369	HOXA11-AS
MESH:D002583	HOXA11-AS
MESH:D000077277	HOXA11-AS
MESH:D005910	HOXA11-AS
MESH:D012516	HOXA11-AS
MESH:D010051	HOXA11-AS
MESH:D013274	HOXA11-AS
MESH:C536494	HOXA11-AS
MESH:D013274	HOXA13
MESH:D009298	HSPB8
MESH:D002583	HTATIP2
MESH:D012640	hTF27297
MESH:D006816	HTT-AS
MESH:D006816	HTTAS_v1
MESH:D009369	HULC
MESH:D002583	HULC
MESH:D015464	HULC
MESH:D004938	HULC
MESH:D005910	HULC
MESH:D006528	HULC
MESH:D008103	HULC
MESH:D000077274	HULC
MESH:D012516	HULC
MESH:D000077216	HULC
MESH:D010190	HULC
MESH:D000077273	HULC
MESH:D011471	HULC
MESH:D013274	HULC
MESH:D064726	HULC
MESH:D009298	IER2
MESH:D009298	IFIT1
MESH:D009298	IFITM10
MESH:D013967	IFNG-AS1
MESH:D008545	IFNG-AS1
MESH:D009103	IFNG-AS1
MESH:D012859	IFNG-AS1
MESH:D003093	IFNG-AS1
MESH:D001506	IGF2-AS
MESH:D003324	IGF2-AS
MESH:D006528	IGF2-AS
MESH:D009396	IGF2-AS
MESH:D011471	IGF2-AS
MESH:D003922	IGF2-AS
MESH:D000077192	IGF2BP2-AS1
MESH:D009298	IGFBP3
MESH:D008175	IGFBP4-1
MESH:D009298	IGFBP7-AS1
MESH:D009298	IL1B
MESH:D009298	IL20RA
MESH:D009298	IL2RA
MESH:D009298	IL4R
MESH:D008545	ILF3-AS1
MESH:D013274	INHBA-AS1
MESH:D010190	intergenic lncrna(aw391850)
MESH:D010190	intergenic lncrna(aw819863)
MESH:D010190	intergenic lncrna(aw901940)
MESH:D010190	intergenic lncrna(aw902458)
MESH:D010190	intergenic lncrna(aw936043)
MESH:D010190	intergenic lncrna(aw937867)
MESH:D010190	intergenic lncrna(be008094)
MESH:D010190	intergenic lncrna(be141719)
MESH:D010190	intergenic lncrna(be155946)
MESH:D010190	intergenic lncrna(be702744)
MESH:D010190	intergenic lncrna(be710975)
MESH:D010190	intergenic lncrna(be836530)
MESH:D010190	intergenic lncrna(bf363994)
MESH:D010190	intergenic lncrna(bf364063)
MESH:D010190	intergenic lncrna(bf736784)
MESH:D010190	intergenic lncrna(bf754591)
MESH:D010190	intergenic lncrna(bf768642)
MESH:D010190	intergenic lncrna(bf837556)
MESH:D010190	intergenic lncrna(bf893217)
MESH:D010190	intergenic lncrna(bf894831)
MESH:D010190	intergenic lncrna(bf918966)
MESH:D010190	intergenic lncrna(bf928916)
MESH:D010190	intergenic lncrna(bf944704)
MESH:D010190	intergenic lncrna(bf944705)
MESH:D010190	intergenic lncrna(bf956245)
MESH:D010190	intergenic lncrna(bf992202)
MESH:D010190	intergenic lncrna(bg012678)
MESH:D010190	intergenic lncrna(ck327083)
MESH:D010190	intronic lncrna in abcc4 locus(bf857201)
MESH:D010190	intronic lncrna in abi2 locus(aw837982)
MESH:D010190	intronic lncrna in agap1 locus(bf365245)
MESH:D010190	intronic lncrna in agxt2l2 locus(ck327033)
MESH:D010190	intronic lncrna in akap2 locus(be156492)
MESH:D010190	intronic lncrna in alms1 locus(bf881469)
MESH:D010190	intronic lncrna in angpt2 locus(be087324)
MESH:D010190	intronic lncrna in arhgap12 locus(be007885)
MESH:D010190	intronic lncrna in arrb1 locus(bf944729)
MESH:D010190	intronic lncrna in ascc3 locus(aw937483)
MESH:D010190	intronic lncrna in atf2 locus(ck327094)
MESH:D010190	intronic lncrna in atf3 locus(bf875569)
MESH:D010190	intronic lncrna in bbs5 locus(bf875190)
MESH:D010190	intronic lncrna in c10orf26 locus(bf736673)
MESH:D010190	intronic lncrna in c11orf49 locus(aw846670)
MESH:D010190	intronic lncrna in c12orf65 locus(be700386)
MESH:D010190	intronic lncrna in c16orf46 locus(bf364131)
MESH:D010190	intronic lncrna in c20orf7 locus(be089575)
MESH:D010190	intronic lncrna in c2orf34 locus(aw880867)
MESH:D010190	intronic lncrna in clip4 locus(ck327134)
MESH:D010190	intronic lncrna in cnn3 locus(be156374)
MESH:D010190	intronic lncrna in csnk1d locus(be181783)
MESH:D010190	intronic lncrna in ctnnd1 locus(bf919473)
MESH:D010190	intronic lncrna in cyth1 locus(bf896571)
MESH:D010190	intronic lncrna in dazap1 locus(bg010309)
MESH:D010190	intronic lncrna in dhrsx locus(bf348899)
MESH:D010190	intronic lncrna in dip2b locus(aw852151)
MESH:D010190	intronic lncrna in dmd locus(ck327209)
MESH:D010190	intronic lncrna in dnajc3 locus(bf368584)
MESH:D010190	intronic lncrna in dst locus(aw860958)
MESH:D010190	intronic lncrna in enosf1 locus(bf334142)
MESH:D010190	intronic lncrna in enpp2 locus(aw902654)
MESH:D010190	intronic lncrna in etaa1 locus(bf328128)
MESH:D010190	intronic lncrna in fig4 locus(bf893233)
MESH:D010190	intronic lncrna in gldn locus(aw901803)
MESH:D010190	intronic lncrna in gnb1 locus(be163917)
MESH:D010190	intronic lncrna in gphn locus(be160464)
MESH:D010190	intronic lncrna in hnrnpl locus(aw805690)
MESH:D010190	intronic lncrna in igfbp7 locus(aw835362)
MESH:D010190	intronic lncrna in il4r locus(bf846679)
MESH:D010190	intronic lncrna in itpr1 locus(bf857841)
MESH:D010190	intronic lncrna in kiaa1217 locus(aw837930)
MESH:D010190	intronic lncrna in klhdc4 locus(bf368582)
MESH:D010190	intronic lncrna in lepr locus(ck327186)
MESH:D010190	intronic lncrna in lrrc16a locus(bf336807)
MESH:D010190	intronic lncrna in maea locus(be168993)
MESH:D010190	intronic lncrna in map2k5 locus(bf893298)
MESH:D010190	intronic lncrna in map3k1 locus(bf894801)
MESH:D010190	intronic lncrna in mapk1 locus(be081324)
MESH:D010190	intronic lncrna in mcph1 locus(be087324)
MESH:D010190	intronic lncrna in med12l locus(ck327189)
MESH:D010190	intronic lncrna in mkl1 locus(bf898694)
MESH:D010190	intronic lncrna in myo5a locus(bf848956)
MESH:D010190	intronic lncrna in n4bp2l2 locus(bq316935)
MESH:D010190	intronic lncrna in nbpf10 locus(bg004239)
MESH:D010190	intronic lncrna in ndrg1 locus(bf371714)
MESH:D010190	intronic lncrna in nhlrc2 locus(be141765)
MESH:D010190	intronic lncrna in nkain2 locus(be160056)
MESH:D010190	intronic lncrna in nop58 locus(aw865910)
MESH:D010190	intronic lncrna in nr2c2 locus(be166370)
MESH:D010190	intronic lncrna in ociad1 locus(be008080)
MESH:D010190	intronic lncrna in pacsin2 locus(bf332457)
MESH:D010190	intronic lncrna in pask locus(be168353)
MESH:D010190	intronic lncrna in pdap1 locus(bf335132)
MESH:D010190	intronic lncrna in pfdn1 locus(ck327138)
MESH:D010190	intronic lncrna in phf12 locus(bg004232)
MESH:D010190	intronic lncrna in plcb1 locus(be069131)
MESH:D010190	intronic lncrna in ppp2r2a locus(aw819948)
MESH:D010190	intronic lncrna in ppp4r1 locus(be003587)
MESH:D010190	intronic lncrna in pten locus(aw836810)
MESH:D010190	intronic lncrna in pvrl2 locus(bf803619)
MESH:D010190	intronic lncrna in rad54l locus(bf736301)
MESH:D010190	intronic lncrna in rapgef2 locus(aw865762)
MESH:D010190	intronic lncrna in raph1 locus(be174039)
MESH:D010190	intronic lncrna in rbm47 locus(aw748493)
MESH:D010190	intronic lncrna in rbm47 locus(aw834040)
MESH:D010190	intronic lncrna in rnf43 locus(aw879689)
MESH:D010190	intronic lncrna in sec31a locus(aw935931)
MESH:D010190	intronic lncrna in slc43a2 locus(bf998295)
MESH:D010190	intronic lncrna in slc4a7 locus(bf364145)
MESH:D010190	intronic lncrna in sobp locus(be156252)
MESH:D010190	intronic lncrna in sorbs1 locus(bf368581)
MESH:D010190	intronic lncrna in sppl3 locus(bg009898)
MESH:D010190	intronic lncrna in sqstm1 locus(bf364433)
MESH:D010190	intronic lncrna in srpk1 locus(aw937741)
MESH:D010190	intronic lncrna in ston2 locus(bf749179)
MESH:D010190	intronic lncrna in stx12 locus(aw820168)
MESH:D010190	intronic lncrna in tgfbr2 locus(aw880165)
MESH:D010190	intronic lncrna in thrb locus(ck327188)
MESH:D010190	intronic lncrna in tiam2 locus(ck327079)
MESH:D010190	intronic lncrna in tmem189-ube2v1 locus(be062809)
MESH:D010190	intronic lncrna in tnk2 locus(ck327106)
MESH:D010190	intronic lncrna in tyk2 locus(bf894811)
MESH:D010190	intronic lncrna in ube2v1 locus(be062809)
MESH:D010190	intronic lncrna in ush1c locus(aw749983)
MESH:D010190	intronic lncrna in usp15 locus(bf894929)
MESH:D010190	intronic lncrna in vti1a locus(aw835433)
MESH:D010190	intronic lncrna in vti1a locus(bf357735)
MESH:D010190	intronic lncrna in wdr37 locus(bf897833)
MESH:D010190	intronic lncrna in xrcc1 locus(bf926453)
MESH:D010190	intronic lncrna in znf385d locus(aw836835)
MESH:D010190	intronic lncrna in znf586 locus(be156164)
MESH:D010190	intronic lncrna in znf644 locus(ck327190)
MESH:D013274	INTS7
MESH:D011218	IPW
MESH:D015470	IRAIN
MESH:D010190	IRAIN
MESH:D009298	IRS2
MESH:D009298	ITGA10
MESH:D005706	ITGB1
MESH:D009369	JHDM1D-AS1
MESH:D009437	Kcna2 antisense RNA
MESH:D010003	KCNJ5
MESH:D010003	KCNK15-AS1
MESH:D009396	KCNQ1DN
MESH:D001506	KCNQ1OT1
MESH:D004938	KCNQ1OT1
MESH:D007680	KCNQ1OT1
MESH:D000077192	KCNQ1OT1
MESH:D008175	KCNQ1OT1
MESH:D011471	KCNQ1OT1
MESH:D012640	KCNQ1OT1
MESH:D013274	KCNQ1OT1
MESH:D013683	KCP
MESH:D016889	KIAA0087
MESH:D010190	KIAA0087
MESH:D009298	KLF3
MESH:D009298	KLK11
MESH:D012516	KMT2E-AS1
MESH:D009369	KRASP1
MESH:D013274	KRT18P55
MESH:D001749	KRT19P3
MESH:D013274	KRT7-AS
MESH:D008545	l1pa16
MESH:D016889	LA16c-313D11.11
MESH:D013964	LA16c-380H5.2
MESH:D009101	LAMA5-AS1
MESH:D008175	LCAL1
MESH:D000077192	LCAL6
MESH:D013683	LEF1-AS1
MESH:D013274	LEIGC
MESH:D000077274	LET
MESH:D013274	LET
MESH:D012516	LeXis
MESH:D009298	LILRA1
MESH:D009298	LIMA1
MESH:D013167	LIN54
MESH:D015470	linc-223
MESH:D008175	linc-CBR1-2
MESH:D010190	Linc-DYNC2H1-4
MESH:D011471	linc-PXN-1
MESH:D016889	LINC-ROR
MESH:D000077277	LINC-ROR
MESH:D005706	LINC-ROR
MESH:D000077192	LINC-ROR
MESH:D008545	LINC-ROR
MESH:D000077274	LINC-ROR
MESH:D010051	LINC-ROR
MESH:D010190	LINC-ROR
MESH:D000077273	LINC-ROR
MESH:D013274	LINC-ROR
MESH:D008545	LINC00032
MESH:D013274	LINC00052
MESH:D010051	LINC00092
MESH:D000077192	LINC00115
MESH:D012516	LINC00161
MESH:D005909	LINC00173
MESH:D009369	LINC00176
MESH:D004938	LINC00176
MESH:D006528	LINC00210
MESH:D029424	LINC00229
MESH:C535812	LINC00237
MESH:D010190	LINC00261
MESH:D013274	LINC00261
MESH:D012559	LINC00271
MESH:D003924	LINC00271
MESH:D002658	LINC00299
MESH:D000077274	LINC00312
MESH:D001749	LINC00312
MESH:D008175	LINC00313
MESH:D000077192	LINC00319
MESH:D013683	LINC00323
MESH:D013683	LINC00336
MESH:D001749	LINC00346
MESH:D001749	LINC00355
MESH:D004938	LINC00365
MESH:D012859	LINC00426
MESH:D000077277	LINC00460
MESH:D000077274	LINC00460
MESH:D005910	LINC00461
MESH:D009447	LINC00467
MESH:D000077192	LINC00472
MESH:D010051	LINC00472
MESH:D008175	LINC00473
MESH:D018277	LINC00473
MESH:D009396	LINC00473
MESH:D000077192	LINC00511
MESH:D010051	LINC00515
MESH:D006940	LINC00523
MESH:D009369	LINC00538
MESH:D005909	LINC00572
MESH:D013274	LINC00572
MESH:D013036	LINC00581
MESH:D016889	LINC00582
MESH:D013683	LINC00596
MESH:D003920	LINC00599
MESH:D010051	LINC00623
MESH:D013274	LINC00628
MESH:D002822	LINC00629
MESH:D000077192	LINC00635
MESH:D005909	LINC00663
MESH:D013683	LINC00667
MESH:D013274	LINC00668
MESH:D008545	LINC00673
MESH:D010190	LINC00673
MESH:D013274	LINC00673
MESH:D013274	LINC00675
MESH:D012509	LINC00680
MESH:D005909	LINC00689
MESH:D000077192	LINC00707
MESH:D008545	LINC00707
MESH:D020388	LINC00850
MESH:D008175	LINC00857
MESH:D000077274	LINC0086
MESH:D009369	LINC00882
MESH:D012516	LINC00901
MESH:D013274	LINC00901
MESH:D013683	LINC00929
MESH:C562393	LINC00937
MESH:D000077192	LINC00941
MESH:D013274	LINC00941
MESH:D002294	LINC00951
MESH:D001749	LINC00958
MESH:D005909	LINC00963
MESH:D011471	LINC00963
MESH:D013274	LINC00982
MESH:D003865	LINC00998
MESH:D013274	LINC01006
MESH:D017728	LINC01013
MESH:D013683	LINC01020
MESH:D000544	LINC01080
MESH:D009369	LINC01087
MESH:D010051	LINC01088
MESH:D001254	LINC01089
MESH:D013313	LINC01090
MESH:D013274	LINC01097
MESH:D002583	LINC01101
MESH:D005909	LINC01104
MESH:D003865	LINC01108
MESH:D005909	LINC01116
MESH:D005910	LINC01116
MESH:D011471	LINC01138
MESH:D005910	LINC01139
MESH:D013683	LINC01139
MESH:D005910	LINC01158
MESH:D002294	LINC01158
MESH:D013274	LINC01158
MESH:D008175	LINC01186
MESH:D013683	LINC01204
MESH:D006940	LINC01210
MESH:D006973	LINC01227
MESH:C562729	LINC01233
MESH:D002294	LINC01234
MESH:D013274	LINC01234
MESH:D054058	LINC01254
MESH:D010300	LINC01262
MESH:D005909	LINC01277
MESH:D011471	LINC01296
MESH:D013274	LINC01296
MESH:D001749	LINC01296
MESH:D000077274	LINC01315
MESH:D008545	LINC01324
MESH:D003924	LINC01370
MESH:D000077273	LINC01384
MESH:D002294	LINC01426
MESH:D005909	LINC01471
MESH:D005909	LINC01494
MESH:D008175	LINC01502
MESH:D002294	LINC01503
MESH:D000077192	LINC01512
MESH:D013683	LINC01538
MESH:D000077274	LINC01544
MESH:D004938	LINC01554
MESH:D016889	LINC01568
MESH:D013274	LINC01612
MESH:D000544	LINC01616
MESH:D013683	LINC01721
MESH:D010300	LINC01734
MESH:D013683	LINC01762
MESH:D000544	LINC01772
MESH:D010051	LINC01772
MESH:D010190	LINC01772
MESH:D013274	LINC01772
MESH:D013683	LINC01798
MESH:D011085	LINC01828
MESH:D006627	LINC01844
MESH:D000077192	LINC01852
MESH:D013274	LINC01856
MESH:D000077192	LINC01969
MESH:D010190	LINC02041
MESH:D016889	LINC02046
MESH:D004938	LINC02098
MESH:D003865	LINC02152
MESH:D003865	LINC02153
MESH:D011014	LINC02258
MESH:D012859	LINC02384
MESH:D008175	LINC02412
MESH:D013274	LINC02461
MESH:D000077274	LINC02577
MESH:D008180	LINC0949
MESH:D004833	LINC324
MESH:D020388	LINCMD1
MESH:D005909	lincRNA-CDH11-3
MESH:D005909	lincRNA-COL6A3-4
MESH:D005909	lincRNA-DTL
MESH:D005909	lincRNA-FRMD1-3
MESH:D005909	lincRNA-KCNK9-1
MESH:D005909	lincRNA-MMP17
MESH:D005909	lincRNA-OPTC
MESH:D005910	LincRNA-p21
MESH:D011471	LincRNA-p21
MESH:D013274	LincRNA-p21
MESH:D005909	lincRNA-PLEKHM1-2
MESH:D009369	lincRNA-ROR
MESH:D005909	lincRNA-TMEM177
MESH:D010190	lincRNA-ZNF532
MESH:D013274	LincRNAFEZF1-AS1
MESH:D002583	LINP1
MESH:D065626	LIVAR
MESH:D008545	Llme23
MESH:D020388	lnc-023
MESH:D020388	lnc-049
MESH:D020388	lnc-058
MESH:D020388	lnc-082
MESH:D020388	lnc-083
MESH:D020388	lnc-149
MESH:D020388	lnc-165
MESH:D020388	lnc-182
MESH:D020388	lnc-214
MESH:D020388	lnc-267
MESH:D020388	lnc-31
MESH:D020388	lnc-312
MESH:D020388	lnc-389
MESH:D020388	lnc-405
MESH:D020388	lnc-456
MESH:D020388	lnc-460
MESH:D020388	lnc-509
MESH:D020388	lnc-561
MESH:D020388	lnc-613
MESH:D020388	lnc-666
MESH:D020388	lnc-686
MESH:D020388	lnc-776
MESH:D020388	lnc-793
MESH:D020388	lnc-803
MESH:D020388	lnc-861
MESH:D020388	lnc-962
MESH:D020388	lnc-994
MESH:D020388	lnc-996
MESH:D000077274	lnc-AL355149.1-1
MESH:D001749	LNC-ALX1-2
MESH:D013274	lnc-AMFR
MESH:D008175	lnc-bc060912
MESH:D001749	LNC-CMC1-1
MESH:D003324	lnc-DC
MESH:D011225	lnc-DC
MESH:D003924	lnc-DC
MESH:D013274	lnc-EVX1
MESH:D000077195	lnc-JPH1-7
MESH:D000077273	lnc-KCMF1-2:1
MESH:D003324	lnc-KDM5D-4
MESH:D000077195	lnc-LCE5A-1
MESH:D007822	lnc-LCE5A-1
MESH:D010610	lnc-LCE5A-1
MESH:D014062	lnc-LCE5A-1
MESH:D000077273	lnc-LLPH-2:1
MESH:D013274	lnc-MACC1
MESH:D020388	lnc-MD1
MESH:D003928	lnc-MGC
MESH:D011471	lnc-MX1-1
MESH:D000077273	lnc-PLA2R1-1:1
MESH:D000077273	lnc-PSD4-1:14
MESH:D012516	lnc-SNHG1
MESH:D014062	lnc-Sox5
MESH:D012859	Lnc-UTS2D-1:1
MESH:D013274	lnc-ZNF33B
MESH:D000077274	lnc-ZNF674-1
MESH:D014062	Lnc?EGFR
MESH:D002446	lnc13
MESH:D008175	lncAGER
MESH:D006528	LncAPC
MESH:D065626	lncARSR
MESH:D006528	LncBRM
MESH:D005909	lncHERG
MESH:D009062	LncHIFCAR
MESH:D003324	LncPPARδ
MESH:D010190	lncrna in c3orf47 locus(aw601510)
MESH:D010190	lncrna in loc387647 locus(aw366194)
MESH:D010190	lncrna in loc92973 locus(bf364175)
MESH:D010190	lncrna in MIAT locus(bf875772)
MESH:D010190	lncrna in ncrna00085 locus(aw880028)
MESH:D010190	lncrna in snord89 locus(bf893393)
MESH:D001749	LncRNA ROR
MESH:D013167	lncRNA-AK001085
MESH:D012516	lncRNA-ATB
MESH:D010190	lncRNA-ATB
MESH:D013274	lncRNA-ATB
MESH:D008175	lncRNA-DQ786227
MESH:D006528	LncRNA-LALR1
MESH:D001749	lncRNA-n336928
MESH:D005706	lncRNA-PAGBC
MESH:D001749	lncRNA-UNMIBC
MESH:D000077277	lncRNA625
MESH:D006528	lncZic2
MESH:D002583	LNMICC
MESH:D010051	LOC100128881
MESH:D005909	LOC100128977
MESH:D002294	LOC100130476
MESH:D005909	LOC100130691
MESH:D005909	LOC100130776
MESH:D000077192	LOC100132354
MESH:D010051	LOC100292680
MESH:D000077192	LOC100499405
MESH:D017545	LOC100506472
MESH:D006627	LOC100507600
MESH:D013274	LOC101927497
MESH:D000077192	LOC101928245
MESH:D000077192	LOC105371114
MESH:D005909	LOC105377407
MESH:D010190	LOC105377769
MESH:D013274	LOC108966976
MESH:D011009	LOC109207222
MESH:D008175	loc146880
MESH:D013274	LOC150622
MESH:D005909	LOC254559
MESH:D005909	LOC255130
MESH:D011471	LOC283070
MESH:D011625	LOC283761
MESH:D009369	LOC284454
MESH:D002294	LOC285194
MESH:D005909	LOC285638
MESH:D005910	LOC285758
MESH:D005909	LOC285768
MESH:D029424	LOC339529
MESH:D001523	LOC389023
MESH:D000077274	LOC401317
MESH:D000077192	LOC440905
MESH:D005909	LOC441242
MESH:D000077274	LOC553103
MESH:D013274	LOC553103
MESH:D002583	LOC554202
MESH:D002817	LOC554202
MESH:D013274	LOC554202
MESH:D001749	LOC572558
MESH:D029424	LOC646329
MESH:D008175	LOC728228
MESH:D029424	LOC729178
MESH:D000077273	LOC729966
MESH:D012516	LOC730101
MESH:D013274	LOWEG
MESH:D017889	LOXL1-AS1
MESH:D011625	LPAL2
MESH:D000544	LRP1-AS
MESH:D009298	LRP11
MESH:D012559	LRRC2-AS1
MESH:D011471	LRRC74B
MESH:D001172	LRRC75A-AS1
MESH:D009298	LRRC8A
MESH:D008175	LSINCT1
MESH:D008175	LSINCT10
MESH:D008175	LSINCT11
MESH:D008175	LSINCT12
MESH:D008175	LSINCT2
MESH:D008175	LSINCT3
MESH:D008175	LSINCT4
MESH:D008175	LSINCT6
MESH:D008175	LSINCT7
MESH:D008175	LSINCT8
MESH:D008175	LSINCT9
MESH:D000077192	LUADT1
MESH:D000077277	LUCAT1
MESH:D005910	LUCAT1
MESH:D000077195	LUCAT1
MESH:D008175	LUCAT1
MESH:D012516	LUCAT1
MESH:D010051	LUCAT1
MESH:D015459	LUNAR1
MESH:D020388	LY86
MESH:D009298	LY96
MESH:D009298	LYVE1
MESH:D013274	M14574
MESH:D013274	M18204.1
MESH:D013274	M26317
MESH:D013274	M59227
MESH:D013274	MACC1-AS1
MESH:D009298	MAFF
MESH:D006332	MAGI1-IT1
MESH:D007948	MALAT1
MESH:D015470	MALAT1
MESH:D000690	MALAT1
MESH:D016393	MALAT1
MESH:D009369	MALAT1
MESH:D002583	MALAT1
MESH:D002822	MALAT1
MESH:D065817	MALAT1
MESH:D003920	MALAT1
MESH:D058065	MALAT1
MESH:D003928	MALAT1
MESH:D018203	MALAT1
MESH:D004938	MALAT1
MESH:D000077277	MALAT1
MESH:D005234|MESH:D005235	MALAT1
MESH:D005350	MALAT1
MESH:D005354	MALAT1
MESH:D018177	MALAT1
MESH:D005706	MALAT1
MESH:D004067|MESH:D005770	MALAT1
MESH:D005909	MALAT1
MESH:D005910	MALAT1
MESH:D006391	MALAT1
MESH:D006943	MALAT1
MESH:D007680	MALAT1
MESH:D018285	MALAT1
MESH:D006528	MALAT1
MESH:D008103	MALAT1
MESH:D000077192	MALAT1
MESH:D008175	MALAT1
MESH:D055752	MALAT1
MESH:D020522	MALAT1
MESH:D008545	MALAT1
MESH:D009101	MALAT1
MESH:D000077274	MALAT1
MESH:D009447	MALAT1
MESH:D012516	MALAT1
MESH:D010051	MALAT1
MESH:D000077216	MALAT1
MESH:D010190	MALAT1
MESH:C562463	MALAT1
MESH:D000077273	MALAT1
MESH:D010300	MALAT1
MESH:D011225	MALAT1
MESH:D065627	MALAT1
OMIM:193235	MALAT1
MESH:D011471	MALAT1
MESH:D012162	MALAT1
MESH:D012175	MALAT1
MESH:D001172	MALAT1
MESH:D012640	MALAT1
MESH:D002294	MALAT1
MESH:D013274	MALAT1
MESH:D008180	MALAT1
MESH:D014062	MALAT1
MESH:D064726	MALAT1
MESH:D001749	MALAT1
MESH:D014594	MALAT1
MESH:C536494	MALAT1
MESH:D013274	MALAT2
MESH:D013274	MALAT2-activated long noncoding RNA
MESH:D008175	MALINC1
MESH:D012516	MALINC1
MESH:D004833	MAP3K14-AS1
MESH:D013274	MAP3K20-AS1
MESH:D009298	MAP6
MESH:D010300	MAPT-AS1
MESH:D064726	MAPT-AS1
MESH:D009298	MAT2A
MESH:D001523	MCHR2-AS1
MESH:D005909	MCM3AP-AS1
MESH:D008545	MDC1-AS1
MESH:D013274	MDC1-AS1
MESH:D001749	MDC1-AS1
MESH:D011471	mdm2-as
MESH:D015470	MEG3
MESH:D009369	MEG3
MESH:D002561	MEG3
MESH:D002583	MEG3
MESH:D015464	MEG3
MESH:D029424	MEG3
MESH:D003920	MEG3
MESH:D016889	MEG3
MESH:D004938	MEG3
MESH:D000077277	MEG3
MESH:C562729	MEG3
MESH:D005706	MEG3
MESH:D005909	MEG3
MESH:D005910	MEG3
MESH:D006556	MEG3
MESH:D006627	MEG3
MESH:D006816	MEG3
MESH:D007680	MEG3
MESH:D006528	MEG3
MESH:D008103	MEG3
MESH:D008107	MEG3
MESH:D000077192	MEG3
MESH:D008175	MEG3
MESH:D008545	MEG3
MESH:D008579	MEG3
MESH:D024821	MEG3
MESH:D009101	MEG3
MESH:D009190	MEG3
MESH:D055728	MEG3
MESH:D000077274	MEG3
MESH:D009396	MEG3
MESH:D009447	MEG3
MESH:D010003	MEG3
MESH:D012516	MEG3
MESH:D010051	MEG3
MESH:D000077216	MEG3
MESH:D010190	MEG3
MESH:D018273	MEG3
MESH:D000077273	MEG3
MESH:D010911	MEG3
MESH:D011471	MEG3
MESH:D011696	MEG3
MESH:D012175	MEG3
MESH:D013274	MEG3
MESH:C563236	MEG3
MESH:D003922	MEG3
MESH:D001749	MEG3
MESH:D013577	MEG8
MESH:D008545	MELOE
MESH:D012516	MELTF
MESH:D008545	mer11c
MESH:D056730	MESTIT1
MESH:D058186	MGAT3-AS1
MESH:C562393	MGC12926
MESH:D006333	MHRT
MESH:D000544	MIAT
MESH:D009369	MIAT
MESH:D015451	MIAT
MESH:D003930	MIAT
MESH:D002311	MIAT
MESH:D005909	MIAT
MESH:D006556	MIAT
MESH:D000077192	MIAT
MESH:D008175	MIAT
MESH:D009203	MIAT
MESH:D009422	MIAT
MESH:D010051	MIAT
MESH:D011471	MIAT
MESH:D012559	MIAT
MESH:D012640	MIAT
MESH:D013274	MIAT
MESH:D019966	MIAT
MESH:D053040	MIF-AS1
MESH:D002051	MINCR
MESH:D005706	MINCR
MESH:D002583	MIR100HG
MESH:D007951	MIR100HG
MESH:D009216	MIR100HG
MESH:D009447	MIR100HG
MESH:D015451	MIR155HG
MESH:D005909	MIR155HG
MESH:D009369	MIR17HG
MESH:D005909	MIR17HG
MESH:D013577	MIR17HG
MESH:D012516	MIR210HG
MESH:D008175	MIR22HG
MESH:D010051	MIR22HG
MESH:D006627	MIR31HG
MESH:D000077192	MIR31HG
MESH:D013274	MIR31HG
MESH:D001749	MIR31HG
MESH:D012516	MIR34AHG
MESH:D014376	MIR3945HG
MESH:D010300	MIR4422HG
MESH:D008175	MIR4435-2HG
MESH:D013274	MIR4435-2HG
MESH:D010051	MIR4697HG
MESH:D002822	MIR503HG
MESH:D010051	MIR583HG
MESH:D006528	MIR7-3HG
MESH:D002583	MIR9-3HG
MESH:D007951	MIR99AHG
MESH:D011218	MKRN3-AS1
MESH:D013964	MLF1
MESH:D000860	MLL1
MESH:C536391	MLT1C-lncRNA
MESH:D009298	MMP9
MESH:D010051	MNX1-AS1
MESH:D009298	MPP6
MESH:D009298	MSMO1
MESH:D000067877	MSNP1AS
MESH:D065626	MSR1
MESH:D011085	MSR1
MESH:D013274	MSTO2P
MESH:D006333	MT-LIPCAR
MESH:D009203	MT-LIPCAR
MESH:D006528	MT1DP
MESH:D009369	MT1JP
MESH:D013274	MTM
MESH:D013274	MUC2
MESH:D000077192	MUC5B-AS1
MESH:D005910	MVIH
MESH:D009298	MYBL2
MESH:D009447	MYCNOS
MESH:D009447	MYCNOS-01
MESH:D012208	MYCNOS-01
MESH:D009447	MYCNUT
MESH:D009298	MYEF2
MESH:D012516	MYHAS
MESH:D013274	MYLK-AS1
